Name,Docs,Tag,Crit,Status,Error,ElapsedTime,Failure
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2066: Show multi-language EULAs during client installer-Português (Portugal),Name: Multilanguage EULA's during Client Installer- Português (Portugal) Aim: To validate Multilanguage EULA's selection availability during Client Installer- Português (Portugal) Author: Aniruddha Sankoli,C2066,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'SpaceLogic C-Bus Commission 1.0.0.292 - Instalação', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Cancelar', ControlType: ButtonControl}",27.7,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2067: Show multi-language EULAs during client installer-Turkish,Name: Multilanguage EULA's during Client Installer- Turkish Aim: To validate Multilanguage EULA's selection availability during Client Installer- Turkish Author: Aniruddha Sankoli,C2067,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'SpaceLogic C-Bus Commission 1.0.0.292 - Kurulumu', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'İptal', ControlType: ButtonControl}",27.5,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2068: Show multi-language EULAs during client installer-Russian,Name: Multilanguage EULA's during Client Installer- Russian Aim: To validate Multilanguage EULA's selection availability during Client Installer- Russian Author: Aniruddha Sankoli,C2068,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Установка — SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Отмена', ControlType: ButtonControl}",27.5,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2069: Show multi-language EULAs during client installer-Japanese,Name: Multilanguage EULA's during Client Installer- Japanese Aim: To validate Multilanguage EULA's selection availability during Client Installer- Japanese Author: Aniruddha Sankoli,C2069,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'SpaceLogic C-Bus Commission 1.0.0.292 セットアップ', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'キャンセル', ControlType: ButtonControl}",27.9,0
Build 1 . 0 . 0 . 292 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1360.3,0
Build 1 . 0 . 0 . 292 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,876.6,0
Build 1 . 0 . 0 . 292 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,200.7,1
Build 1 . 0 . 0 . 292 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since network was found to accept empty name field,242.1,1
Build 1 . 0 . 0 . 292 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,302.3,1
Build 1 . 0 . 0 . 292 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,220.1,1
Build 1 . 0 . 0 . 292 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,297.5,1
Build 1 . 0 . 0 . 292 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,306.7,1
Build 1 . 0 . 0 . 292 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,49.5,0
Build 1 . 0 . 0 . 292 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1331.1,1
Build 1 . 0 . 0 . 292 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,418.8,1
Build 1 . 0 . 0 . 294 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",552.3,0
Build 1 . 0 . 0 . 294 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",55.5,1
Build 1 . 0 . 0 . 294 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",114.8,1
Build 1 . 0 . 0 . 294 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1395.9,0
Build 1 . 0 . 0 . 294 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,900.2,0
Build 1 . 0 . 0 . 294 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,191.4,1
Build 1 . 0 . 0 . 294 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since network was found to accept empty name field,234.6,1
Build 1 . 0 . 0 . 294 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,296.2,1
Build 1 . 0 . 0 . 294 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,212.9,1
Build 1 . 0 . 0 . 294 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,286.4,1
Build 1 . 0 . 0 . 294 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,301.2,1
Build 1 . 0 . 0 . 294 . ECB-693 Settings Window (Mark II) Suite . C3474: Settings Window (Mark II)-Settings list and Content area,Settings Window (Mark II)-Settings list and Content area Aim: To validate Settings List and Content area in Settings Window Author: Aniruddha Sankoli,C3474,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",29.2,0
Build 1 . 0 . 0 . 294 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,41.1,0
Build 1 . 0 . 0 . 294 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1477.8,1
Build 1 . 0 . 0 . 294 . ECB-947 Start Screen Suite . C5182: ECB-947 - Start Screen,Name: Start Screen Aim: To validate start screen Author: Aniruddha Sankoli,C5182,yes,FAIL,"COMError: (-2147220991, 'An event was unable to invoke any of the subscribers', (None, None, None, 0, None))",18.9,1
Build 1 . 0 . 0 . 294 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NetworksTreeListBox', ControlType: TreeControl}",330.1,1
Build 1 . 0 . 0 . 298 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",572.9,0
Build 1 . 0 . 0 . 298 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,Error raised since expected project 'Alfa' not present in created projects list,29.8,1
Build 1 . 0 . 0 . 298 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",121.7,1
Build 1 . 0 . 0 . 298 . ECB-410 Open Project Filter Suite . C2055: Open Project Search field by opening project by hamburger menu,Name: Open Project Search field by opening project by hamburger menu Aim: To validate searching porject in Hamburger Menu Author: Aniruddha Sankoli,C2055,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",24.8,0
Build 1 . 0 . 0 . 298 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1496.0,0
Build 1 . 0 . 0 . 298 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,965.6,0
Build 1 . 0 . 0 . 298 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,195.2,1
Build 1 . 0 . 0 . 298 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since Description property not found in propety toolbox,239.3,1
Build 1 . 0 . 0 . 298 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,316.4,1
Build 1 . 0 . 0 . 298 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,226.7,1
Build 1 . 0 . 0 . 298 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,305.4,1
Build 1 . 0 . 0 . 298 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,323.1,1
Build 1 . 0 . 0 . 298 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,36.7,0
Build 1 . 0 . 0 . 298 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1404.7,1
Build 1 . 0 . 0 . 298 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NetworksTreeListBox', ControlType: TreeControl}",307.9,1
Build 1 . 0 . 0 . 302 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",529.1,0
Build 1 . 0 . 0 . 302 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,Error raised since expected project 'Alfa' not present in created projects list,29.6,1
Build 1 . 0 . 0 . 302 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",109.4,1
Build 1 . 0 . 0 . 302 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1338.0,0
Build 1 . 0 . 0 . 302 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,860.2,0
Build 1 . 0 . 0 . 302 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,183.7,1
Build 1 . 0 . 0 . 302 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since Description property not found in propety toolbox,217.3,1
Build 1 . 0 . 0 . 302 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,285.1,1
Build 1 . 0 . 0 . 302 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,203.2,1
Build 1 . 0 . 0 . 302 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,274.7,1
Build 1 . 0 . 0 . 302 . ECB-611 Delete CBus Device from a Network . C3538: Delete C-Bus Device from a Network as admin,Delete C-Bus Device from a Network as admin Aim: To validate deleting C-Bus Device from a Network as admin Author: Aniruddha Sankoli,C3538,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",27.5,0
Build 1 . 0 . 0 . 302 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,288.5,1
Build 1 . 0 . 0 . 302 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,33.1,0
Build 1 . 0 . 0 . 302 . ECB-694 Logging Settings Suite . C2988: Logging Settings- Debug,Logging Settings-Debug Aim: To validate Logging operations on Debug Logging Level Settings Author: Aniruddha Sankoli,C2988,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",69.0,0
Build 1 . 0 . 0 . 302 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1312.4,1
Build 1 . 0 . 0 . 302 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,402.0,1
Build 1 . 0 . 0 . 303 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",528.2,0
Build 1 . 0 . 0 . 303 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,Error raised since expected project 'Alfa' not present in created projects list,27.3,1
Build 1 . 0 . 0 . 303 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",107.3,1
Build 1 . 0 . 0 . 303 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1336.7,0
Build 1 . 0 . 0 . 303 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,857.7,0
Build 1 . 0 . 0 . 303 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,181.8,1
Build 1 . 0 . 0 . 303 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since Description property not found in propety toolbox,215.3,1
Build 1 . 0 . 0 . 303 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,283.4,1
Build 1 . 0 . 0 . 303 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,201.7,1
Build 1 . 0 . 0 . 303 . ECB-611 Delete CBus Device from a Network . C3538: Delete C-Bus Device from a Network as admin,Delete C-Bus Device from a Network as admin Aim: To validate deleting C-Bus Device from a Network as admin Author: Aniruddha Sankoli,C3538,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NoButton', ControlType: ButtonControl}",961.5,0
Build 1 . 0 . 0 . 303 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,287.3,1
Build 1 . 0 . 0 . 303 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,31.0,0
Build 1 . 0 . 0 . 303 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1312.6,1
Build 1 . 0 . 0 . 303 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,400.3,1
Build 1 . 0 . 0 . 306 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",745.4,0
Build 1 . 0 . 0 . 306 . ECB-31 New Project Suite . C1579: Create a new project with non unique project name,Create a new project when no project is open Aim: To validate creation of project when no project is open Author: Aniruddha Sankoli,C1579,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",28.4,0
Build 1 . 0 . 0 . 306 . ECB-312 Close A Project Suite . C1597: Close currently open project,Close currently open project Aim: To validate closing project Author: Aniruddha Sankoli,C1597,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",37.5,0
Build 1 . 0 . 0 . 306 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,Error raised since expected project 'Alfa' not present in created projects list,31.8,0
Build 1 . 0 . 0 . 306 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",125.5,1
Build 1 . 0 . 0 . 306 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,Error raised since Line A 'C-Bus DALI-2 Gateway Line A' does not have all the created devices,1470.6,0
Build 1 . 0 . 0 . 306 . ECB-460 Add and Delete DALI Devices on DALI Line . C2977: Add DALI Devices on a DALI Line as Admin,Add C-Bus DALI Device on a DALI line as Admin Aim: To validate adding C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,AddDALIDevice_Admin,yes,FAIL,Error raised since DaliLine 'C-Bus DALI-2 Gateway Line A' not found in Network 'Aerosmith',392.0,1
Build 1 . 0 . 0 . 306 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Error raised since network selection was not verified,167.8,0
